invoice_number,invoice_date,total_amount,vendor_name,currency,file_name,blur_score,contrast_score,ocr_confidence,num_pages_fake,subtotal,tax,tax_rate,tax_to_total_ratio,math_error,math_error_pct,total_amount_log,subtotal_log,is_small_invoice,is_medium_invoice,is_large_invoice,is_very_large_invoice,blur_ocr_interaction,blur_contrast_ratio,ocr_blur_product,blur_squared,ocr_squared,contrast_squared,overall_image_quality,is_critical_low_blur,is_low_blur,is_excellent_blur,is_low_ocr,is_medium_ocr,is_high_ocr,is_low_contrast,is_multipage,is_high_risk_ocr,is_multipage_low_quality,day_of_week,is_weekend,is_monday,month,is_month_end,quarter,vendor_name_length,vendor_has_numbers,vendor_all_caps,vendor_frequency,is_rare_vendor,is_frequent_vendor,vendor_avg_amount,amount_vs_vendor_avg,amount_zscore,is_amount_outlier,amount_rolling_mean,amount_rolling_std,label_quality_bad,label_failure
INVOICE,2000-01-01,512.5,COMMERCIAL INVOICE INVOICE # INV/24-36/709,USD,INVOICE.jpg,125.14876298425892,26.92415337001692,0.47712232753589534,1,4.565848607196531,0.4341513928034688,0.0950866607868937,0.0868302611946415,0.0,0.0,1.791759469228055,1.7166494631643503,1,0,0,0,47.77983098339983,2.603579461010022,0.4777983098339983,4913.894380942161,0.4645830927209596,724.9100346921936,0.5877565841379191,0,0,0,1,0,0,1,0,0,0,5,1,0,1,0,1,42,1,1,1,1,0,5.0,0.99999980000004,-0.0279262255080078,0,281.571,272.88600292302044,0,0
INVOICE,2000-01-01,515.0,COMMERCIAL INVOICE,EUR,INVOICE.jpg,100.57435468674507,4.060485798313636,0.5718907800393825,1,5.167613402417405,0.8323865975825946,0.1610775365114713,0.138731076475253,0.0,0.0,1.9459101490553128,1.8193119563487925,1,0,0,0,43.88545766949764,13.229013939939168,0.4388545766949764,2885.4340591935093,0.6674674781511296,16.48754491830672,0.5320731892187237,0,0,0,0,1,0,1,0,0,0,5,1,0,1,0,1,18,0,1,1512,0,1,118.17793650793652,0.050770897906363,-0.0278436101846943,0,44.95300000000002,24.888875270293376,0,0
,2000-01-01,500.0,DOE: DEFeREOTS SOOT Cero Ls,EUR,nan.jpg,95.06742745280872,46.52888014188842,0.6291554598680466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,44.98007794303152,1.075567484259835,0.4498007794303152,2504.497184170089,0.8078297809832106,2164.9366872582186,0.6327928209410205,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,1,27,0,0,1,1,0,0.0,0.0,-0.0283393021245756,0,39.55000000000005,125.06808145965093,0,0
INVOICE,2000-01-01,513.075,TAX INVOICE,USD,INVOICE.jpg,81.80816677807478,36.48149067402971,0.6168444770181039,1,4.601313442023841,0.6286865579761596,0.136631948522005,0.1202077318868886,0.0,0.0,1.8293763327993615,1.723001113458686,1,0,0,0,36.31050124920884,1.129489026569867,0.3631050124920884,1697.8886579850252,0.7765247118933432,1330.8991617993163,0.5756042756726192,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.0329891861526253,-0.0279072239836457,0,386.51200000000006,324.9559429269268,0,0
INVOICE,2016-03-18,740.175,Jensen Group. INVOICE,USD,INVOICE.jpg,99.1547351857117,43.41357440855501,0.6594541964080644,1,86.92302823167643,9.146971768323567,0.105230706398233,0.0952115298543982,0.0,0.0,4.575432367724135,4.476461752537665,1,0,0,0,49.713259317892046,1.2155143399394464,0.4971325931789204,2784.654267697842,0.8875098717555225,1884.7384429271428,0.6512486291211362,0,0,0,0,0,1,0,0,0,0,4,0,0,3,0,1,21,0,0,57,0,1,46.61122807017544,2.0610913274859586,-0.0204024480138422,0,57.3820000000001,61.23648111245304,0,0
INVOICE,2002-07-21,540.225,,USD,INVOICE.jpg,81.29992687780577,31.05736097851643,0.597668564414545,1,14.146099710587258,1.943900289412742,0.1374159797941975,0.1208141807705755,0.0,0.0,2.8384934971274998,2.71774305396504,1,0,0,0,34.89241837692835,1.3158431790441891,0.3489241837692834,1670.0804600997046,0.7289953324272309,964.5596709498752,0.5539821668791856,0,1,0,0,0,1,0,0,0,0,6,1,0,7,0,3,11,0,1,1640,0,1,158.5367987804878,0.1014906319685929,-0.0270100215724605,0,175.256,329.00500166137226,0,0
INV25419739,2015-07-24,500.0,"Graham, Carrio and Stark",UNK,INV25419739.jpg,84.77544955725712,33.0432646432763,0.6397214404774911,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.46499418890056,1.3068815142052552,0.3946499418890056,1864.8261623754497,0.8351908600134614,1091.857338285594,0.5870899651588981,0,1,0,0,0,1,0,0,0,0,4,0,0,7,0,3,24,0,0,184,0,1,23.225869565217387,0.0,-0.0283393021245756,0,151.4080000000001,329.5141490422572,0,1
INVOICE,2000-01-01,766.075,"Duran, Morgan and Loper TAX INVOICE",USD,INVOICE.jpg,123.78057543365951,29.961510052587705,0.5695777836486349,1,93.44900877993317,12.98099122006684,0.1389098851944638,0.1219674067283607,0.0,0.0,4.676839472678451,4.548060099238486,0,1,0,0,56.2962953726512,2.309197629174007,0.5629629537265118,4786.847927707329,0.6620792890328392,897.6920846313142,0.636866587941365,0,0,0,0,1,0,1,0,0,0,5,1,0,1,0,1,35,0,0,71,0,1,119.23436619718308,0.8926117737849194,-0.0195465532643137,0,193.97700000000003,244.65501103973995,0,0
,2014-09-24,1566.625,SB Invoice Date: 24-Sep-2014,USD,nan.jpg,96.70753777980163,29.16636239781401,0.6846098854979135,1,371.20857351344006,55.44142648655992,0.149353841190844,0.1299459190357764,0.0,0.0,6.058305104026791,5.919454378637751,0,1,0,0,50.01403681548273,1.7533333800435509,0.5001403681548273,2615.1317121065304,0.9565116231050332,850.6766955206191,0.629621922364122,0,0,0,0,0,1,1,0,0,0,2,0,0,9,0,3,28,1,0,1,1,0,426.65,0.9999999976561584,0.0069085255671534,0,161.1440000000001,309.7145032393889,0,0
,2000-01-01,500.0,COMMERCIAL INV,UNK,nan.jpg,115.20797196780383,31.978655912883447,0.5067155752472225,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,45.94605931789253,1.9848232364723812,0.4594605931789253,4028.692411654276,0.5240013759145381,1022.6344339945954,0.5644670340409205,0,0,0,0,1,0,0,1,0,0,5,1,0,1,0,1,14,0,1,64,0,1,371.22765625,0.0,-0.0283393021245756,0,106.51000000000002,228.43838401724005,0,1
INVOICE,2021-09-27,1855.05,,USD,INVOICE.jpg,110.65050753500093,49.44801356102781,0.5403207983005898,1,470.7144479221482,71.30555207785176,0.1514836696454266,0.1315552045059159,0.0,0.0,6.297146151668162,6.15637381929358,0,1,0,0,46.647956759681264,1.222165788181738,0.4664795675968126,3652.228673934782,0.5958093164820136,2445.1060451315907,0.6305742771873527,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,3,18,0,0,6,0,0,614.8683333333333,0.8815220588448116,0.0164398554178385,0,74.09100000000011,167.00182111493257,0,0
,2000-01-01,500.0,,UNK,nan.jpg,115.53507938273918,33.100164648855454,0.5293382228377083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,48.16225632297004,1.9241611536777437,0.4816225632297004,4056.4228411850113,0.5718346003203741,1095.6208997813403,0.6037846259429565,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,20,0,0,1,1,0,0.0,0.0,-0.0283393021245756,0,19.046000000000117,24.942611108026107,1,1
,2000-01-01,1986.625,Sgion Bate see 0e) SES Tees,USD,nan.jpg,71.96707072769141,38.19458312183488,0.4661546199232693,1,539.8664594189132,54.783540581086754,0.1014760956599842,0.0921273698628762,0.0,0.0,6.38965324624537,6.2931724081156215,0,1,0,0,23.071133431993,0.9070582810366414,0.2307113343199299,1200.2561955630586,0.4434696523996075,1458.826179850754,0.4807229745699177,1,1,0,1,0,0,0,0,1,0,5,1,0,1,0,1,27,1,0,1,1,0,594.65,0.9999999983183384,0.020787899883831,0,77.0930000000001,182.91539204111055,1,0
INVOICE,1997-12-12,500.125,S COMMERCIAL INVOICE,USD,INVOICE.jpg,82.90012302278865,42.57702327526888,0.6056259781485422,1,0.0457573261770708,0.0042426738229291,0.0927191656117692,0.0848517794229952,0.0,0.0,0.048790164169432,0.0447413369834015,1,0,0,0,36.27995098222859,0.9848836564391618,0.3627995098222859,1758.411322791976,0.7485363783844463,1812.802910982788,0.584733989344649,0,1,0,0,0,1,0,0,0,0,4,0,0,12,0,4,20,0,1,58,0,1,47.924827586206895,0.0010433005495274,-0.02833517135841,0,179.47,402.5360253305139,0,0
INVOICE,2014-11-02,532.5,TAX INVOICE,USD,INVOICE.jpg,66.66431180701895,24.69386866041249,0.4960289530975761,2,11.910505369783252,1.0894946302167483,0.0914734098107514,0.0838072728007288,0.0,0.0,2.6390573296152584,2.55804134969914,1,0,0,0,22.044618793004258,1.2598082695217254,0.2204461879300425,967.8035539656393,0.5021320863491375,609.7871494177022,0.4396189414193239,1,1,0,0,1,0,1,1,1,1,6,1,0,11,0,4,11,0,1,1640,0,1,158.5367987804878,0.0819998890983038,-0.0272653029214994,0,134.20800000000008,266.7120053481271,1,0
INVOICE,2007-02-23,507.5,,UNK,INVOICE.jpg,105.57453926474622,25.849022846035425,0.594700605965997,1,2.719797561056802,0.2802024389431978,0.1030232322919983,0.093400781847472,0.0,0.0,1.3862943611198906,1.3136692477335317,1,0,0,0,48.467838434291046,2.207034709819965,0.4846783843429105,3254.667453499375,0.7217730831353555,668.1719820948613,0.5987222736261439,0,0,0,0,1,0,1,0,0,0,4,0,0,2,0,1,11,0,1,1640,0,1,158.5367987804878,0.0189230513303778,-0.028091456154635,0,198.166,362.9532344627634,0,0
INVOICE,1993-03-24,501.1,co COMMERCIAL INVOICE,UNK,INVOICE.jpg,103.06457149221795,44.005638343221136,0.5250592489215969,1,0.3986572057171773,0.0413427942828226,0.1037048621850085,0.0939606825503184,0.0,0.0,0.3646431135879093,0.335512637579844,1,0,0,0,41.5369728759031,1.2583928292213855,0.415369728759031,3066.543572082572,0.5626269691390032,1936.4962059943743,0.5943582346290827,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,1,21,0,0,62,0,1,16.823709677419355,0.0261535643614321,-0.0283029513823177,0,58.872,154.52908541760024,0,0
INVOICE,1998-07-02,510.0,,USD,INVOICE.jpg,73.57399785730266,21.594298865544644,0.39656935342148397,1,3.595018661461009,0.4049813385389909,0.1126506602677124,0.1012453093234203,0.0,0.0,1.6094379124341005,1.5249728170531596,1,0,0,0,20.234100657594748,1.6539549230083035,0.2023410065759475,1275.632553961898,0.3209535756594568,466.3137434944627,0.4164792694422041,0,1,0,1,0,0,1,0,1,0,3,0,0,7,0,3,11,0,1,1640,0,1,158.5367987804878,0.0252307351071704,-0.0280088408313214,0,31.921000000000003,63.242541668292766,1,0
359630,2015-10-25,507.5,ss,EUR,359630.jpg,105.2788276384677,41.95497497581765,0.6479664167664135,1,2.5812644970981373,0.4187355029018627,0.1622210126670835,0.139578454441136,0.0,0.0,1.3862943611198906,1.2757159495280457,1,0,0,0,52.6264917818462,1.355084836462488,0.5262649178184621,3232.212641507326,0.8568581168512357,1760.219925221485,0.6568770894912668,0,0,0,0,0,1,0,0,0,0,6,1,0,10,0,4,2,0,0,113,0,1,34.80407079646018,0.0861968110382165,-0.028091456154635,0,35.081000000000095,61.380672221535136,0,0
170848,2000-01-01,500.0,SOR RE TTS SE,UNK,170848.jpg,98.77935837830009,15.542568505373342,0.5306782277845193,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.81570503828364,3.3790791306445893,0.3981570503828364,2758.3054695540623,0.574733431519425,241.5714357442233,0.5302427537857065,0,0,0,0,1,0,1,0,0,0,5,1,0,1,0,1,13,0,1,1,1,0,0.0,0.0,-0.0283393021245756,0,3.4000000000001136,2.319003616928204,1,1
INVOICE,2022-01-31,502.5,COMMERCIAL INVOICE,USD,INVOICE.jpg,106.37663545925682,38.53302773220858,0.6096237718874599,1,0.8752629173237896,0.1247370826762104,0.1425136809679154,0.1247369579392524,0.0,0.0,0.6931471805599453,0.6287488721647959,1,0,0,0,50.14976220154311,1.4944172709520624,0.501497622015431,3315.9658458939302,0.7584513127557014,1484.7942262111555,0.633423424146413,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,18,0,1,1512,0,1,118.17793650793652,0.0084618163177271,-0.0282566868012621,0,188.77600000000007,398.97159997108855,0,0
INVOICE,2007-12-08,611.0,S COMMERCIAL INVOICE,USD,INVOICE.jpg,117.25757514519516,49.60068190997536,0.6047592868290368,1,38.570577419780975,5.829422580219024,0.1511365092007382,0.131293298399228,0.0,0.0,3.8155121050473024,3.6780858476532856,1,0,0,0,56.01659217479017,1.3072074742964928,0.5601659217479017,4204.01596583257,0.7463955000121738,2460.227645934557,0.6785153492399245,0,0,0,0,0,1,0,0,0,0,5,1,0,12,0,4,20,0,1,58,0,1,47.924827586206895,0.9264508879804034,-0.0246711817694537,0,32.37800000000002,29.327821798045346,0,0
INVOICE,2000-01-01,537.7,,USD,INVOICE.jpg,91.62957327361694,34.22228895726644,0.6144941033512253,1,13.316857354313148,1.7631426456868535,0.1323992940959529,0.1169192658333944,0.0,0.0,2.77757626375082,2.6614376789502745,1,0,0,0,41.91995276400204,1.39537853570604,0.4191995276400204,2280.3536743824257,0.7706183735784214,1171.1650614746402,0.5928273005619185,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,29,1,1,1,1,0,15.08,0.9999999336870072,-0.0270934630490072,0,47.647000000000006,53.50161227233691,0,0
INVOICE,2003-12-13,507.5,TAX INVOICE,EUR,INVOICE.jpg,110.468509795176,27.939661228318663,0.5773019740887951,1,2.669073970173674,0.3309260298263261,0.1239852883580835,0.1103086398392287,0.0,0.0,1.3862943611198906,1.2999393060240123,1,0,0,0,49.740618378692005,2.158663886864036,0.49740618378692,3637.578339804381,0.6801583046669794,780.6246695532132,0.6056234990231123,0,0,0,0,1,0,1,0,0,0,5,1,0,12,0,4,11,0,1,1640,0,1,158.5367987804878,0.0189230513303778,-0.028091456154635,0,199.35,317.28433568205634,0,0
INVOICE,1996-05-06,515.0,,UNK,INVOICE.jpg,77.73038951593574,32.231468330182125,0.6003083942408504,1,5.178738760747843,0.8212612392521574,0.1585832224042017,0.1368768503958845,0.0,0.0,1.9459101490553128,1.821114166620237,1,0,0,0,33.005749932581146,1.19407917615215,0.3300574993258114,1481.2434994051837,0.7354493228490373,1038.8675507195333,0.5493213759846395,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,2,7,0,1,1598,0,1,138.72588861076346,0.0432507588658092,-0.0278436101846943,0,214.009,499.624506881584,0,0
INVOICE,2000-01-01,1965.625,INVOICE LN |,USD,INVOICE.jpg,98.662472255577,48.27748582753573,0.5310272168108379,1,529.4238504118957,56.82614958810427,0.1073358320305314,0.0969315982791858,0.0,0.0,6.375450623539022,6.273676404700598,0,1,0,0,39.78277496127505,1.0862547248518717,0.3978277496127506,2750.1264628264094,0.5754896020282951,2330.715637827913,0.5956143486568367,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,12,0,1,69,0,1,555.862463768116,1.0546673631661037,0.0200939311679971,0,619.563,220.14599586078248,0,0
,2000-01-01,592.325,Robinson-Carson 62 96 e,USD,nan.jpg,96.2187316006426,36.587708248262416,0.5555977435357777,1,32.815787590292906,4.114212409707093,0.125372955715716,0.1114056945112753,0.0,0.0,3.635742355700808,3.5209277819073144,1,0,0,0,40.33043361188201,1.3887857091292173,0.4033043361188201,2581.908909693687,0.6299772502490774,1338.6603948599695,0.5788179953325798,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,23,1,0,151,0,1,4674.739006622517,0.0078999062706565,-0.025288318234606,0,113.146,270.98241518832384,0,1
INVOICE,2000-01-01,502.5,INVOICE INVOICE # INV63032505,USD,INVOICE.jpg,133.06769720269696,42.223234845238906,0.6664414614223922,1,0.8514860716479133,0.0,0.0,0.0,0.1485139283520866,0.1485137798383068,0.6931471805599453,0.6159885986037871,1,0,0,0,71.76476320326657,1.785236571590182,0.7176476320326656,5681.912955875896,0.9064167785771712,1782.801560796197,0.7314918272079669,0,0,1,0,0,1,0,0,0,0,5,1,0,1,0,1,29,1,1,1,1,0,1.0,0.999999000001,-0.0282566868012621,0,62.13300000000002,150.02635066386745,0,0
,2015-10-13,968.35,Date: 13-Oct-2015,EUR,nan.jpg,124.49537952267674,40.67858250809106,0.564057818986226,1,163.7546365596373,23.5853634403627,0.1440286748017943,0.1258960356275577,0.0,0.0,5.238248840081917,5.10445731598896,0,1,0,0,56.134700826379984,1.7125371716690905,0.5613470082637998,4853.015262928111,0.6493086186928533,1654.747074867572,0.6572086267288741,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,4,17,1,0,1,1,0,187.34,0.9999999946621118,-0.0128621474550138,0,166.9340000000001,284.4137949559871,0,0
INVOICE,1997-01-07,670.05,,UNK,INVOICE.jpg,143.17416018294503,16.267489092958662,0.5862069057698265,4,59.29020012891311,8.729799871086882,0.1472384931214166,0.1283416604343608,0.0,0.0,4.234396317669857,4.09916957193374,1,0,0,0,68.76718410632492,5.047865793640393,0.6876718410632492,6743.05499412169,0.7013031354535393,264.63120138952905,0.6330448048310356,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,3,0,1,78,0,1,379.41641025641024,0.1792753238447347,-0.0227198078327875,0,119.72700000000005,175.76197655098866,1,1
INVOICE,2009-04-26,677.15,,USD,INVOICE.jpg,136.4841409152442,22.26232432491647,0.6268632691353871,1,60.27306030563129,10.58693969436871,0.1756496097101272,0.1494064288027417,0.0,0.0,4.274719781685373,4.115340273354276,1,0,0,0,69.54250416814962,3.48822923077949,0.6954250416814961,6030.468926561099,0.8019542003900099,495.6110843477676,0.679752612019763,0,0,1,0,0,1,1,0,0,0,6,1,0,4,1,2,20,0,1,73,0,1,26.144109589041097,2.710361852191009,-0.022485180314577,0,20.715,31.259678808241503,0,0
,2017-04-25,500.0,ai ns a,UNK,nan.jpg,100.95472418738215,28.617490485172773,0.6680231650485394,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,51.504410549796745,1.8859031076460409,0.5150441054979674,2912.7410525578307,0.9107243857989146,818.9607616689542,0.6051409199318403,0,0,0,0,0,1,1,1,0,1,1,0,0,4,0,2,7,0,0,15,0,0,0.0,0.0,-0.0283393021245756,0,116.61200000000012,253.3563461414601,1,1
INVOICE,2000-01-01,536.025,TAX INVOICE,EUR,INVOICE.jpg,104.82441555556588,28.468540482134173,0.6575199147768269,1,12.86866575958848,1.5413342404115191,0.1197741979963127,0.1069628128694452,0.0,0.0,2.7350166493320245,2.62963203356322,1,0,0,0,53.1178499877046,1.986389446957293,0.531178499877046,3197.8584330414783,0.8823110986288281,810.4577971829123,0.6336206746490022,0,0,0,0,0,1,1,0,0,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.0908937232235814,-0.0271488153156273,0,87.67100000000005,139.0648814562557,0,0
INVOICE,2019-03-01,627.175,,USD,INVOICE.jpg,152.51770525248602,30.06877908111366,0.5960434880901838,1,45.86201607750986,3.007983922490141,0.0655876935680009,0.0591308013241466,2.0,0.0393159025100078,3.9487405883633087,3.847207455575207,1,0,0,0,75.2250621641892,2.938101798498991,0.7522506216418918,7804.863202393228,0.7250364075402309,904.1314754288184,0.7173672811297866,0,0,1,0,0,1,0,0,0,0,4,0,0,3,0,1,27,0,0,199,0,1,66.62065326633166,0.7635770101661756,-0.024136660627615,0,83.30400000000009,154.85601120300322,0,0
INVOICE,1996-12-07,676.5,TAX INVOICE,EUR,INVOICE.jpg,147.90349229726394,31.28186118363112,0.5531632838287474,1,64.06006487224461,6.539935127755385,0.1020906712896302,0.092633640724104,0.0,0.0,4.2710950739666,4.175310918158828,1,0,0,0,67.38239601173278,2.725828608421572,0.6738239601173278,7270.801485260558,0.6244686093391905,978.5548391119676,0.6875868463085851,0,0,1,0,1,0,0,0,0,0,5,1,0,12,0,4,11,0,1,1640,0,1,158.5367987804878,0.4453224746415577,-0.0225066602986385,0,147.86000000000004,232.43812213623963,0,0
INVOICE,2004-02-10,505.0,INVOICE # 6608-592,EUR,INVOICE.jpg,115.99481641179528,23.816106496597527,0.5216148416735253,1,1.7937031628579414,0.2062968371420586,0.1150116286809314,0.1031483669968457,0.0,0.0,1.0986122886681098,1.0273680142666592,1,0,0,0,47.68792472773117,2.6871118331857136,0.4768792472773118,4095.557679081903,0.5552694756206059,567.206928657275,0.5824275387908134,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,18,1,1,1,1,0,2.0,0.99999950000025,-0.0281740714779485,0,117.58399999999996,243.0715092456898,0,0
,2000-01-01,1837.8999999999999,i ie,USD,nan.jpg,86.71895471997259,44.21832953727017,0.635470460105528,1,476.09529486614144,59.06470513385853,0.1240606778657714,0.1103683104557332,0.0,0.0,6.284432623989,6.167716250528644,0,1,0,0,40.37897605110559,1.005901910049685,0.4037897605110558,1978.4084084114452,0.8241279707484315,1955.26066706662,0.6118494501405738,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,4,0,0,200,0,1,670.17835,0.7985337025606187,0.0158731142999075,0,334.51300000000003,467.9806878781005,1,1
INVOIC,2006-03-06,2167.85,,EUR,INVOIC.jpg,104.54216807745863,19.56236607716705,0.5963245679185695,1,595.6096719131281,71.53032808687192,0.1200959812103402,0.107219366219463,0.0,0.0,6.504497732415973,6.391263083670876,0,1,0,0,48.01387795208533,2.881115826251762,0.4801387795208532,3176.612525883229,0.7257203883740175,382.68616653709626,0.5845520749610223,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,43,0,0,51,0,1,610.8466666666667,1.092156240367758,0.0267766846708308,0,103.513,206.82326938523892,0,0
,2000-01-01,515.0,,UNK,nan.jpg,56.47625919653446,44.07863480842979,0.5708981776312065,1,5.14158050479013,0.0,0.0,0.0,0.85841949520987,0.1430698920233296,1.9459101490553128,1.815082120238076,1,0,0,0,19.83259990676672,0.5516846355388427,0.1983259990676672,591.3411044323398,0.6651525086176177,1942.9260465749185,0.5087176298910433,1,1,0,0,1,0,0,0,0,0,5,1,0,1,0,1,24,0,0,27,0,1,3.4444444444444446,1.7419349781479094,-0.0278436101846943,0,25.065000000000023,35.02783223801202,0,0
INVOICE,2000-01-01,1164.9,,USD,INVOICE.jpg,147.57071156288083,38.01204251780176,0.633839099753077,1,232.9609280676254,33.49907193237459,0.1437969537057017,0.1259553008212486,0.5,0.0018799819451045,5.587098834443118,5.4551541273460025,0,1,0,0,77.00886187797698,2.237373557727602,0.7700886187797698,7233.016199404327,0.8199020497465123,1444.9153763751688,0.740608628558864,0,0,1,0,0,1,0,0,0,0,5,1,0,1,0,1,12,0,1,69,0,1,555.862463768116,0.4784636791601823,-0.006366930736102,0,728.663,354.4193216205678,0,0
INVOICE,2000-01-01,500.0,INVOICE,UNK,INVOICE.jpg,77.1093003502738,31.032096051484015,0.6077987934344778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.05806080646059,1.226886692092303,0.3305806080646059,1449.5431939990146,0.7539170883681776,962.99098534853,0.5492186229708458,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.0,-0.0283393021245756,0,45.51300000000001,80.95535631284326,0,0
INVOICE,2018-12-12,512.5,TAX INVOICE,USD,INVOICE.jpg,110.79744516773147,30.55162501740582,0.541097585881193,1,4.58581774493303,0.4141822550669696,0.0903180605479901,0.082836434446107,0.0,0.0,1.791759469228055,1.7202308398752473,1,0,0,0,46.7907413185138,1.981289967261808,0.467907413185138,3664.078243994312,0.5975236682580717,933.4017912041772,0.5935127483667816,0,0,0,0,1,0,0,0,0,0,2,0,0,12,0,4,11,0,1,1640,0,1,158.5367987804878,0.031538418883963,-0.0279262255080078,0,127.55600000000008,177.87522863306043,1,0
INVOICE,2014-01-09,512.5,COMMERCIAL INVOICE A\,USD,INVOICE.jpg,77.76163970704934,56.093922794023406,0.5905726797498312,1,4.374942563247459,0.6250574367525408,0.1428721142835884,0.1250114623482156,0.0,0.0,1.791759469228055,1.6817478880491823,1,0,0,0,32.48804414146323,0.6864871843535113,0.3248804414146322,1482.8475651764352,0.7117879389120341,3146.5281744218587,0.5922513447794109,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,1,21,0,1,66,0,1,22.11030303030303,0.2261389075947262,-0.0279262255080078,0,89.202,196.6388604022837,0,0
