invoice_number,invoice_date,total_amount,vendor_name,currency
INVOICE,,541.03,COMMERCIAL INVOICE n\,USD
INVOICE,,842.88,TAX INVOICE n\,EUR
INVOICE,,78.08,COMMERCIAL INVOICE n\,USD
INVOICE,,685.94,TAX INVOICE LN |,USD
INVOICE,,558.62,INVOICE LN |,USD
INVOICE,,20.54,COMMERCIAL INVOICE n\,USD
INVOICE,2002-02-20,521.9,INVOICE LN |,USD
INVOICE,,326.4,COMMERCIAL INVOICE n\,USD
INVOICE,,7.18,INVOICE LN |,USD
INVOICE,,557.68,INVOICE LN |,USD
INVOICE,,275.8,TAX INVOICE LN |,USD
INVOICE,,1140.7,TAX INVOICE n\,EUR
INVOICE,,1264.82,TAX INVOICE LN |,EUR
INVOICE,,538.03,COMMERCIAL INVOICE n\,EUR
INVOICE,,816.79,TAX INVOICE LN |,EUR
INVOICE,,550.04,COMMERCIAL INVOICE n\,USD
INVOICE,,251.23,COMMERCIAL INVOICE n\,EUR
INVOICE,,981.36,INVOICE LN |,USD
INVOICE,,783.63,COMMERCIAL INVOICE n\,USD
INVOICE,,401.23,TAX INVOICE LN |,EUR
INVOICE,,265.96,INVOICE LN |,USD
INVOICE,,19.03,INVOICE LN |,USD
INVOICE,,774.9,COMMERCIAL INVOICE n\,USD
INVOICE,,125.32,INVOICE LN |,EUR
INVOICE,,740.35,TAX INVOICE LN |,USD
INVOICE,,1184.97,COMMERCIAL INVOICE LN |,UNK
INVOICE,,421.9,COMMERCIAL INVOICE n\,EUR
INVOICE,,1.2,INVOICE LN |,USD
INVOICE,,1089.22,TAX INVOICE LN |,UNK
INVOICE,,841.19,TAX INVOICE n\,USD
INVOICE,,833.85,COMMERCIAL INVOICE n\,EUR
INVOICE,,901.17,INVOICE LN |,USD
INVOICE,,1051.73,COMMERCIAL INVOICE n\,UNK
INVOICE,,758.41,TAX INVOICE n\,EUR
INVOICE,,1374.26,COMMERCIAL INVOICE n\,USD
INVOICE,,80.63,COMMERCIAL INVOICE LN |,EUR
INVOICE,,930.0,COMMERCIAL INVOICE LN |,USD
INVOICE,,496.52,COMMERCIAL INVOICE LN |,USD
INVOICE,2002-07-19,626.25,TAX INVOICE EN,USD
INVOICE,,560.19,INVOICE LN |,USD
INVOICE,,955.58,TAX INVOICE LN |,EUR
INVOICE,,665.75,INVOICE LN |,USD
INVOICE,,796.45,COMMERCIAL INVOICE n\,USD
INVOICE,,425.0,INVOICE LN |,USD
INVOICE,,499.05,TAX INVOICE LN |,USD
INVOICE,,1382.54,INVOICE LN |,EUR
INVOICE,,146.9,TAX INVOICE LN |,USD
INVOICE,,627.57,TAX INVOICE LN |,USD
INVOICE,,1073.0,INVOICE LN |,USD
INVOICE,,305.38,INVOICE LN |,USD
INVOICE,,1070.48,INVOICE LN |,USD
INVOICE,,752.91,TAX INVOICE LN |,USD
INVOICE,,332.88,INVOICE LN |,EUR
INVOICE,,1001.88,COMMERCIAL INVOICE n\,USD
INVOICE,,182.4,INVOICE B ~\,USD
INVOICE,,1005.83,INVOICE LN |,EUR
INVOICE,,302.92,INVOICE LN |,USD
INVOICE,,470.34,INVOICE LN |,USD
INVOICE,,577.13,TAX INVOICE LN |,USD
INVOICE,,584.74,INVOICE LN |,EUR
INVOICE,,753.2,COMMERCIAL INVOICE n\,USD
INVOICE,,262.57,INVOICE LN |,USD
INVOICE,,468.0,INVOICE LN |,USD
INVOICE,,670.25,INVOICE LN |,USD
INVOICE,,603.52,COMMERCIAL INVOICE n\,USD
INVOICE,2016-11-13,1216.52,TAX INVOICE LN |,EUR
INVOICE,,586.25,INVOICE LN |,USD
INVOICE,2001-09-28,746.5,INVOICE LN |,UNK
INVOICE,,217.67,INVOICE LN |,EUR
INVOICE,2020-02-12,688.48,INVOICE LN |,EUR
INVOICE,,1346.6,COMMERCIAL INVOICE n\,USD
INVOICE,,775.97,TAX INVOICE LN |,USD
INVOICE,,564.43,COMMERCIAL INVOICE n\,USD
INVOICE,,690.05,COMMERCIAL INVOICE n\,EUR
INVOICE,,631.78,INVOICE LN |,USD
INVOICE,2011-02-24,526.99,INVOICE B ~\,USD
INVOICE,,138.4,INVOICE LN |,USD
INVOICE,,449.18,TAX INVOICE LN |,EUR
INVOICE,,630.34,INVOICE LN |,EUR
INVOICE,,1123.72,INVOICE LN |,EUR
INVOICE,,581.98,INVOICE LN |,USD
INVOICE,,361.91,INVOICE LN |,USD
INVOICE,2018-02-22,1062.12,COMMERCIAL INVOICE n\,USD
INVOICE,,822.69,COMMERCIAL INVOICE LN |,EUR
INVOICE,,506.8,TAX INVOICE LN |,EUR
INVOICE,,358.5,INVOICE LN |,EUR
INVOICE,,562.74,COMMERCIAL INVOICE n\,USD
INVOICE,,1127.23,INVOICE LN |,EUR
INVOICE,,167.92,COMMERCIAL INVOICE n\,USD
INVOICE,,1436.74,COMMERCIAL INVOICE n\,UNK
INVOICE,,458.13,COMMERCIAL INVOICE n\,USD
INVOICE,,337.03,TAX INVOICE LN |,EUR
INVOICE,,222.29,TAX INVOICE LN |,USD
INVOICE,,97.06,INVOICE LN |,EUR
INVOICE,,528.99,COMMERCIAL INVOICE n\,EUR
INVOICE,,443.23,TAX INVOICE LN |,EUR
INVOICE,,220.24,INVOICE LN |,EUR
INVOICE,,857.35,INVOICE LN |,USD
INVOICE,,980.31,COMMERCIAL INVOICE n\,EUR
INVOICE,2005-05-02,1.71,INVOICE LN |,USD
INVOICE,,1130.7,INVOICE LN |,UNK
INVOICE,,494.93,COMMERCIAL INVOICE n\,USD
INVOICE,,722.7,INVOICE LN |,USD
INVOICE,2010-01-24,6.12,COMMERCIAL INVOICE =Ay,USD
INVOICE,,726.87,INVOICE LN |,USD
INVOICE,,368.44,TAX INVOICE LN |,EUR
INVOICE,,728.05,TAX INVOICE LN |,USD
INVOICE,,559.2,COMMERCIAL INVOICE n\,USD
INVOICE,,56.81,TAX INVOICE LN |,EUR
INVOICE,,568.6,TAX INVOICE LN |,USD
INVOICE,,930.24,TAX INVOICE LN |,USD
INVOICE,,462.16,COMMERCIAL INVOICE LN |,USD
INVOICE,,723.07,COMMERCIAL INVOICE n\,EUR
INVOICE,,438.27,COMMERCIAL INVOICE LN |,USD
INVOICE,,524.63,COMMERCIAL INVOICE LN |,USD
INVOICE,,39.42,COMMERCIAL INVOICE LN |,USD
INVOICE,,587.98,TAX INVOICE LN |,EUR
INVOICE,,672.16,TAX INVOICE LN |,USD
INVOICE,,469.19,TAX INVOICE LN |,USD
INVOICE,,868.98,INVOICE LN |,EUR
INVOICE,,584.9,COMMERCIAL INVOICE n\,EUR
INVOICE,,447.41,INVOICE LN |,USD
INVOICE,,775.05,INVOICE LN |,USD
INVOICE,,119.08,COMMERCIAL INVOICE n\,USD
INVOICE,,1.1,TAX INVOICE LN |,EUR
INVOICE,,147.0,TAX INVOICE LN |,USD
INVOICE,,751.85,TAX INVOICE LN |,USD
INVOICE,,800.1,COMMERCIAL INVOICE n\,EUR
INVOICE,,782.64,COMMERCIAL INVOICE n\,USD
INVOICE,,837.65,COMMERCIAL INVOICE n\,EUR
INVOICE,,698.92,INVOICE LN |,USD
INVOICE,,18.03,COMMERCIAL INVOICE LN |,EUR
INVOICE,2019-06-12,191.89,INVOICE LN |,USD
INVOICE,,141.72,COMMERCIAL INVOICE LN |,USD
INVOICE,,230.26,INVOICE LN |,USD
INVOICE,,133.8,TAX INVOICE LN |,EUR
INVOICE,,689.0,TAX INVOICE LN |,USD
INVOICE,,458.61,TAX INVOICE LN |,EUR
INVOICE,,452.87,INVOICE LN |,USD
INVOICE,,818.03,TAX INVOICE LN |,USD
INVOICE,,735.64,COMMERCIAL INVOICE n\,USD
INVOICE,,482.18,TAX INVOICE LN |,USD
INVOICE,,230.36,INVOICE B ~\,USD
INVOICE,,900.66,TAX INVOICE LN |,USD
INVOICE,,39.19,TAX INVOICE LN |,EUR
INVOICE,,1150.64,COMMERCIAL INVOICE n\,EUR
INVOICE,,522.76,COMMERCIAL INVOICE n\,EUR
INVOICE,,788.0,TAX INVOICE LN |,USD
INVOICE,,344.58,INVOICE LN |,USD
INVOICE,,430.65,TAX INVOICE LN |,USD
INVOICE,,476.09,TAX INVOICE LN |,USD
INVOICE,,343.39,TAX INVOICE LN |,USD
INVOICE,,336.66,COMMERCIAL INVOICE n\,USD
INVOICE,,739.69,COMMERCIAL INVOICE n\,EUR
INVOICE,,1666.58,INVOICE LN |,UNK
INVOICE,,105.59,INVOICE LN |,USD
INVOICE,,397.71,INVOICE LN |,USD
INVOICE,,20.03,INVOICE B ~\,USD
INVOICE,,677.08,INVOICE LN |,EUR
INVOICE,,1123.69,COMMERCIAL INVOICE n\,UNK
INVOICE,,360.12,TAX INVOICE LN |,USD
INVOICE,,173.25,COMMERCIAL INVOICE LN |,USD
INVOICE,,211.42,TAX INVOICE LN |,EUR
INVOICE,,430.54,TAX INVOICE LN |,USD
INVOICE,,1019.88,INVOICE LN |,USD
INVOICE,,509.45,INVOICE LN |,USD
INVOICE,,451.76,COMMERCIAL INVOICE LN |,USD
INVOICE,,365.25,COMMERCIAL INVOICE n\,USD
INVOICE,,870.61,COMMERCIAL INVOICE n\,USD
INVOICE,,971.93,TAX INVOICE n\,USD
INVOICE,,788.33,COMMERCIAL INVOICE n\,USD
INVOICE,,34.2,COMMERCIAL INVOICE n\,EUR
INVOICE,,5.68,TAX INVOICE LN |,USD
INVOICE,,883.76,INVOICE LN |,USD
INVOICE,,255.93,TAX INVOICE LN |,EUR
INVOICE,,437.88,COMMERCIAL INVOICE n\,EUR
INVOICE,,1202.33,COMMERCIAL INVOICE n\,USD
INVOICE,,682.17,COMMERCIAL INVOICE n\,USD
INVOICE,,313.92,INVOICE LN |,USD
INVOICE,,33.1,TAX INVOICE LN |,USD
INVOICE,,343.34,INVOICE LN |,USD
INVOICE,,308.88,COMMERCIAL INVOICE n\,EUR
INVOICE,,491.97,INVOICE LN |,USD
INVOICE,,516.57,TAX INVOICE LN |,USD
INVOICE,2000-01-26,3.0,TAX INVOICE,USD
INVOICE,,0.19,INVOICE LN |,EUR
INVOICE,,800.74,INVOICE LN |,EUR
INVOICE,1997-07-17,5.0,INVOICE,USD
INVOICE,2022-06-13,6.0,TAX INVOICE,USD
INVOICE,2015-03-19,1.0,COMMERCIAL INVOICE,USD
INVOICE,1996-05-29,1.0,TAX INVOICE,USD
INVOICE,2018-08-12,3.0,TAX INVOICE,USD
INVOICE,1997-09-26,2.0,TAX INVOICE,USD
INVOICE,2013-05-16,6.0,INVOICE,USD
INVOICE,2000-03-11,4.0,TAX INVOICE,USD
INVOICE,2017-05-06,4.0,COMMERCIAL INVOICE,USD
INVOICE,2022-11-06,5.0,COMMERCIAL INVOICE,USD
INVOICE,1997-10-23,6.0,TAX INVOICE,USD
INVOICE,1998-11-11,3.0,INVOICE,USD
INVOICE,2022-02-13,2.0,TAX INVOICE,USD
INVOICE,2020-04-08,2.0,COMMERCIAL INVOICE,USD
INVOICE,2022-01-31,1.0,COMMERCIAL INVOICE,USD
INVOICE,2016-03-18,1.0,INVOICE,USD
INVOICE,2006-09-04,6.0,INVOICE,USD
INVOICE,2014-12-21,3.0,COMMERCIAL INVOICE,USD
INVOICE,1994-09-25,5.0,COMMERCIAL INVOICE,USD
INVOICE,2018-07-21,2.0,INVOICE,USD
INVOICE,2018-08-25,2.0,INVOICE,USD
INVOICE,2013-09-14,3.0,COMMERCIAL INVOICE,USD
INVOICE,1995-02-28,5.0,TAX INVOICE,USD
INVOICE,1999-07-19,2.0,COMMERCIAL INVOICE,USD
INVOICE,2014-04-17,6.0,TAX INVOICE,USD
INVOICE,2017-07-01,4.0,TAX INVOICE,USD
INVOICE,2022-07-09,4.0,TAX INVOICE,USD
INVOICE,1996-12-10,1.0,TAX INVOICE,USD
INVOICE,2022-08-30,2.0,INVOICE,USD
INVOICE,2007-04-24,1.0,COMMERCIAL INVOICE,USD
INVOICE,1997-10-22,5.0,INVOICE,USD
INVOICE,2014-12-23,2.0,INVOICE,USD
INVOICE,2012-08-10,3.0,COMMERCIAL INVOICE,USD
INVOICE,2018-10-04,2.0,TAX INVOICE,USD
INVOICE,1998-12-22,1.0,INVOICE,USD
INVOICE,1996-02-22,5.0,TAX INVOICE,USD
INVOICE,2008-10-13,4.0,TAX INVOICE,USD
INVOICE,,2.0,TAX INVOICE,USD
INVOICE,2009-06-17,5.0,TAX INVOICE,USD
INVOICE,2000-04-03,1.0,COMMERCIAL INVOICE,USD
INVOICE,2010-10-30,6.0,COMMERCIAL INVOICE,USD
INVOICE,1993-03-16,2.0,TAX INVOICE,USD
INVOICE,2017-03-06,1.0,COMMERCIAL INVOICE,USD
INVOICE,2010-03-06,1.0,TAX INVOICE,USD
INVOICE,2001-10-12,5.0,INVOICE,USD
INVOICE,2015-03-30,3.0,INVOICE,USD
INVOICE,1996-05-12,4.0,INVOICE,USD
INVOICE,1993-08-11,3.0,COMMERCIAL INVOICE,USD
INVOICE,2016-07-30,6.0,TAX INVOICE,USD
INVOICE,2015-03-14,4.0,INVOICE,USD
INVOICE,1998-04-03,6.0,INVOICE,USD
INVOICE,2009-05-05,1.0,TAX INVOICE,USD
INVOICE,2011-04-02,4.0,INVOICE,USD
INVOICE,2020-10-05,1.0,COMMERCIAL INVOICE,USD
INVOICE,2020-08-26,2.0,INVOICE,USD
INVOICE,2016-02-23,4.0,TAX INVOICE,USD
INVOICE,2020-12-29,5.0,TAX INVOICE,USD
INVOICE,2012-11-05,6.0,TAX INVOICE,USD
INVOICE,2008-07-11,2.0,TAX INVOICE,USD
INVOICE,1993-11-01,4.0,COMMERCIAL INVOICE,USD
INVOICE,1996-10-20,2.0,INVOICE,USD
INVOICE,1998-03-28,5.0,INVOICE,USD
INVOICE,2005-05-19,4.0,TAX INVOICE,USD
INVOICE,2006-03-15,6.0,COMMERCIAL INVOICE,USD
INVOICE,1994-10-09,1.0,TAX INVOICE,USD
INVOICE,2020-05-09,6.0,COMMERCIAL INVOICE,USD
INVOICE,2009-11-06,3.0,COMMERCIAL INVOICE,USD
INVOICE,2007-10-14,3.0,COMMERCIAL INVOICE,USD
INVOICE,2004-03-29,4.0,INVOICE,USD
INVOICE,1995-11-09,3.0,INVOICE,USD
INVOICE,2011-09-12,5.0,COMMERCIAL INVOICE,USD
INVOICE,2010-09-08,3.0,INVOICE,USD
INVOICE,2022-04-15,1.0,TAX INVOICE,USD
INVOICE,2011-03-05,2.0,COMMERCIAL INVOICE,USD
INVOICE,2014-09-25,6.0,TAX INVOICE,USD
INVOICE,2004-12-31,2.0,TAX INVOICE,USD
INVOICE,1993-03-24,4.0,TAX INVOICE,USD
INVOICE,2009-01-05,2.0,INVOICE,USD
INVOICE,2000-04-02,4.0,TAX INVOICE,USD
INVOICE,2006-11-05,6.0,INVOICE,USD
INVOICE,2017-11-21,4.0,TAX INVOICE,USD
INVOICE,2009-03-13,2.0,TAX INVOICE,USD
INVOICE,1997-07-26,1.0,INVOICE,USD
INVOICE,2008-01-23,6.0,TAX INVOICE,USD
INVOICE,2022-04-09,6.0,COMMERCIAL INVOICE,USD
INVOICE,1994-08-05,4.0,INVOICE,USD
INVOICE,2021-11-03,6.0,TAX INVOICE,USD
INVOICE,1998-11-17,3.0,TAX INVOICE,USD
INVOICE,2005-12-19,2.0,COMMERCIAL INVOICE,USD
INVOICE,2012-07-12,1.0,TAX INVOICE,USD
INVOICE,2016-05-31,3.0,INVOICE,USD
INVOICE,2007-09-12,3.0,INVOICE,USD
INVOICE,2005-12-28,4.0,COMMERCIAL INVOICE,USD
INVOICE,1994-10-14,1.0,COMMERCIAL INVOICE,USD
INVOICE,2014-11-26,1.0,TAX INVOICE,USD
INVOICE,2013-09-12,2.0,COMMERCIAL INVOICE,USD
INVOICE,2012-03-03,3.0,INVOICE,USD
INVOICE,2020-09-18,6.0,TAX INVOICE,USD
INVOICE,1993-03-20,4.0,COMMERCIAL INVOICE,USD
INVOICE,2020-11-27,6.0,INVOICE,USD
INVOICE,2003-09-19,6.0,INVOICE,USD
INVOICE,1996-02-21,6.0,COMMERCIAL INVOICE,USD
INVOICE,1999-07-21,1.0,TAX INVOICE,USD
INVOICE,2001-04-05,5.0,TAX INVOICE,USD
INVOICE,2006-08-11,4.0,TAX INVOICE,USD
INVOICE,1994-03-18,72.54,INVOICE,USD
INVOICE,2003-02-13,5.0,COMMERCIAL INVOICE,USD
INVOICE,,4.0,COMMERCIAL INVOICE,USD
INVOICE,,2.0,TAX INVOICE,USD
INVOICE,2010-05-10,5.0,COMMERCIAL INVOICE,USD
INVOICE,2003-04-16,5.0,COMMERCIAL INVOICE,USD
INVOICE,2019-11-02,6.0,COMMERCIAL INVOICE,USD
INVOICE,1993-08-26,5.0,COMMERCIAL INVOICE,USD
INVOICE,1994-07-26,4.0,INVOICE,USD
INVOICE,2022-04-21,5.0,TAX INVOICE,USD
INVOICE,2006-04-10,5.0,TAX INVOICE,USD
INVOICE,2020-01-08,4.0,COMMERCIAL INVOICE,USD
INVOICE,1995-04-11,4.0,COMMERCIAL INVOICE,USD
INVOICE,1995-02-26,4.0,COMMERCIAL INVOICE,USD
INVOICE,1996-06-27,3.0,COMMERCIAL INVOICE,USD
INVOICE,2009-07-19,3.0,INVOICE,USD
INVOICE,2001-08-27,6.0,TAX INVOICE,USD
INVOICE,2014-05-14,4.0,INVOICE,USD
INVOICE,1993-07-05,5.0,COMMERCIAL INVOICE,USD
INVOICE,1993-08-27,5.0,INVOICE,USD
INVOICE,2008-04-16,1.0,TAX INVOICE,USD
INVOICE,2001-02-03,1.0,COMMERCIAL INVOICE,USD
INVOICE,1998-04-02,3.0,COMMERCIAL INVOICE,USD
INVOICE,2011-08-19,2.0,INVOICE,USD
INVOICE,2010-11-03,1.0,TAX INVOICE,USD
INVOICE,1998-05-15,4.0,COMMERCIAL INVOICE,USD
INVOICE,2001-01-16,3.0,INVOICE,USD
INVOICE,2001-05-15,6.0,INVOICE,USD
INVOICE,2001-07-26,6.0,INVOICE,USD
INVOICE,2009-06-01,3.0,COMMERCIAL INVOICE,USD
INVOICE,2008-12-29,5.0,TAX INVOICE,USD
INVOICE,1994-09-29,6.0,COMMERCIAL INVOICE,USD
INVOICE,1994-03-19,6.0,COMMERCIAL INVOICE,USD
INVOICE,1993-11-03,4.0,TAX INVOICE,USD
INVOICE,2011-03-14,4.0,COMMERCIAL INVOICE,USD
INVOICE,2016-05-15,3.0,COMMERCIAL INVOICE,USD
INVOICE,1993-10-26,4.0,INVOICE,USD
INVOICE,2022-02-06,4.0,INVOICE,USD
INVOICE,2013-08-02,1.0,INVOICE,USD
INVOICE,2016-10-06,1.0,COMMERCIAL INVOICE,USD
INVOICE,2000-03-06,1.0,INVOICE,USD
INVOICE,2019-01-21,4.0,COMMERCIAL INVOICE,USD
INVOICE,1999-02-15,2.0,COMMERCIAL INVOICE,USD
INVOICE,2001-09-27,5.0,COMMERCIAL INVOICE,USD
INVOICE,2013-12-12,2.0,INVOICE,USD
INVOICE,2008-06-11,5.0,TAX INVOICE,USD
INVOICE,2001-11-15,4.0,TAX INVOICE,USD
INVOICE,2019-02-19,5.0,INVOICE,USD
INVOICE,2002-02-19,1.0,COMMERCIAL INVOICE,USD
INVOICE,2017-06-14,1.0,INVOICE,USD
INVOICE,2016-05-04,4.0,TAX INVOICE,USD
INVOICE,2004-11-15,54.72,COMMERCIAL INVOICE,USD
INVOICE,2009-01-29,3.0,INVOICE,USD
INVOICE,2011-01-15,1.0,INVOICE,USD
INVOICE,1997-11-19,3.0,TAX INVOICE,USD
INVOICE,2015-04-01,6.0,COMMERCIAL INVOICE,USD
INVOICE,2004-07-01,3.0,TAX INVOICE,USD
INVOICE,2016-07-05,4.0,TAX INVOICE,USD
INVOICE,1993-11-19,1.0,TAX INVOICE,USD
INVOICE,2014-12-30,4.0,COMMERCIAL INVOICE,USD
INVOICE,2007-11-23,1.0,INVOICE,USD
INVOICE,2006-11-22,4.0,COMMERCIAL INVOICE,USD
INVOICE,2020-09-03,6.0,INVOICE,USD
INVOICE,2021-03-27,5.0,INVOICE,USD
INVOICE,2012-04-04,4.0,COMMERCIAL INVOICE,USD
INVOICE,1997-03-11,4.0,COMMERCIAL INVOICE,USD
INVOICE,2011-05-16,1.0,TAX INVOICE,USD
INVOICE,2017-08-17,4.0,TAX INVOICE,USD
INVOICE,2009-09-30,4.0,INVOICE,USD
INVOICE,2006-10-30,1.0,INVOICE,USD
INVOICE,2009-08-28,5.0,TAX INVOICE,USD
INVOICE,1993-02-04,2.0,TAX INVOICE,USD
INVOICE,2003-01-14,5.0,TAX INVOICE,USD
INVOICE,1998-02-10,2.0,INVOICE,USD
INVOICE,2008-12-29,5.0,INVOICE,USD
INVOICE,2008-07-13,4.0,INVOICE,USD
INVOICE,2019-08-09,4.0,COMMERCIAL INVOICE,USD
INVOICE,2007-10-19,5.0,COMMERCIAL INVOICE,USD
INVOICE,2009-03-17,6.0,COMMERCIAL INVOICE,USD
INVOICE,2008-02-17,3.0,COMMERCIAL INVOICE,USD
INVOICE,2009-09-08,1.0,INVOICE,USD
INVOICE,2001-11-29,1.0,INVOICE,USD
INVOICE,2002-04-19,6.0,TAX INVOICE,USD
INVOICE,2004-07-26,1.0,TAX INVOICE,USD
INVOICE,2008-07-27,6.0,TAX INVOICE,USD
INVOICE,1999-08-29,4.0,COMMERCIAL INVOICE,USD
INVOICE,2008-05-12,6.0,COMMERCIAL INVOICE,USD
INVOICE,1999-05-09,4.0,TAX INVOICE,USD
INVOICE,2010-01-06,2.0,INVOICE,USD
INVOICE,2018-01-17,5.0,COMMERCIAL INVOICE,USD
INVOICE,2019-03-19,4.0,INVOICE,USD
INVOICE,1998-11-17,2.0,TAX INVOICE,USD
INVOICE,1999-05-24,4.0,INVOICE,USD
INVOICE,2010-07-16,1.23,COMMERCIAL INVOICE,USD
INVOICE,1998-12-29,44.14,COMMERCIAL INVOICE,USD
INVOICE,2008-03-23,4.0,COMMERCIAL INVOICE,USD
INVOICE,2010-01-17,55.2,TAX INVOICE,USD
INVOICE,2017-08-21,2.75,COMMERCIAL INVOICE,USD
INVOICE,2014-10-23,2.0,INVOICE,USD
INVOICE,2000-04-24,25.41,COMMERCIAL INVOICE,USD
INVOICE,2005-12-22,58.8,TAX INVOICE,USD
INVOICE,2016-06-04,4.95,TAX INVOICE,USD
INVOICE,2013-07-13,79.14,INVOICE,USD
INVOICE,1995-02-06,12.67,TAX INVOICE,USD
INVOICE,2014-11-14,6.79,COMMERCIAL INVOICE,USD
INVOICE,2002-09-26,79.06,INVOICE,USD
INVOICE,2008-06-14,24.05,INVOICE,USD
INVOICE,2002-05-08,13.44,INVOICE,USD
INVOICE,1996-08-07,54.34,TAX INVOICE,USD
INVOICE,2019-11-23,84.39,COMMERCIAL INVOICE,USD
INVOICE,1995-09-12,52.74,TAX INVOICE,USD
INVOICE,2005-01-04,32.19,TAX INVOICE,USD
INVOICE,2021-07-08,33.6,INVOICE,USD
INVOICE,2007-03-04,87.09,COMMERCIAL INVOICE,USD
INVOICE,2010-01-25,72.05,COMMERCIAL INVOICE,USD
INVOICE,2019-10-31,14.01,TAX INVOICE,USD
INVOICE,1999-08-09,13.61,INVOICE,USD
INVOICE,1999-04-01,9.19,COMMERCIAL INVOICE,USD
INVOICE,2010-11-14,63.14,COMMERCIAL INVOICE,USD
INVOICE,2014-03-23,59.0,INVOICE,USD
INVOICE,2010-11-05,40.21,INVOICE,USD
INVOICE,2006-07-06,8.91,INVOICE,USD
INVOICE,2019-06-03,35.58,TAX INVOICE,USD
INVOICE,2014-03-03,49.77,TAX INVOICE,USD
INVOICE,2011-02-01,63.16,COMMERCIAL INVOICE,USD
INVOICE,2017-09-04,18.78,TAX INVOICE,USD
INVOICE,2021-10-09,27.17,INVOICE,USD
INVOICE,2004-10-02,99.24,TAX INVOICE,USD
INVOICE,1996-04-22,63.91,INVOICE,USD
INVOICE,2002-03-10,50.29,COMMERCIAL INVOICE,USD
INVOICE,2015-10-30,24.39,COMMERCIAL INVOICE,USD
INVOICE,2004-10-01,35.32,TAX INVOICE,USD
INVOICE,2000-03-06,31.42,INVOICE,USD
INVOICE,1993-02-21,43.48,TAX INVOICE,USD
INVOICE,2016-11-16,9.48,COMMERCIAL INVOICE,USD
INVOICE,2011-01-03,49.6,COMMERCIAL INVOICE,USD
INVOICE,2004-06-20,50.3,INVOICE,USD
INVOICE,2012-06-05,2.17,COMMERCIAL INVOICE,USD
INVOICE,2021-07-02,79.96,TAX INVOICE,USD
INVOICE,2010-01-07,38.75,TAX INVOICE,USD
INVOICE,2004-06-04,19.72,COMMERCIAL INVOICE,USD
INVOICE,2022-08-26,52.93,TAX INVOICE,USD
INVOICE,1999-07-13,80.52,INVOICE,USD
INVOICE,2007-06-02,2.6,INVOICE,USD
INVOICE,2007-02-06,78.48,TAX INVOICE,USD
INVOICE,2006-04-01,3.95,TAX INVOICE,USD
INVOICE,2020-08-20,55.72,INVOICE,USD
INVOICE,2005-01-09,8.14,COMMERCIAL INVOICE,USD
INVOICE,2002-09-13,70.41,TAX INVOICE,USD
INVOICE,2014-02-22,38.94,INVOICE,USD
INVOICE,1996-08-13,40.94,INVOICE,USD
INVOICE,2005-09-21,29.76,TAX INVOICE,USD
INVOICE,2013-07-17,754.21,COMMERCIAL INVOICE,USD
INVOICE,2018-09-11,22.53,INVOICE,USD
INVOICE,2005-12-07,40.1,TAX INVOICE,USD
INVOICE,2012-06-10,95.61,TAX INVOICE,USD
INVOICE,2007-04-30,37.31,INVOICE,USD
INVOICE,2019-12-04,53.37,TAX INVOICE,USD
INVOICE,2014-05-25,47.09,INVOICE,USD
INVOICE,2017-03-24,1.26,INVOICE,USD
INVOICE,2021-05-22,59.31,INVOICE,USD
INVOICE,2020-09-09,58.39,TAX INVOICE,USD
INVOICE,2007-01-13,56.56,TAX INVOICE,USD
INVOICE,2014-07-25,85.45,COMMERCIAL INVOICE,USD
INVOICE,2014-07-01,69.88,INVOICE,USD
INVOICE,2001-11-27,68.82,INVOICE,USD
INVOICE,2006-04-04,14.11,TAX INVOICE,USD
INVOICE,2016-02-27,47.07,COMMERCIAL INVOICE,USD
INVOICE,2021-02-15,18.35,TAX INVOICE,USD
INVOICE,2015-04-09,72.44,TAX INVOICE,USD
INVOICE,2013-10-14,75.5,INVOICE,USD
INVOICE,2020-01-25,33.0,TAX INVOICE,USD
INVOICE,1995-04-21,51.4,COMMERCIAL INVOICE,USD
INVOICE,2018-11-14,4.35,COMMERCIAL INVOICE,USD
INVOICE,2021-08-28,46.34,TAX INVOICE,USD
INVOICE,1996-06-08,17.8,COMMERCIAL INVOICE,USD
INVOICE,2021-09-07,35.15,TAX INVOICE,USD
INVOICE,2007-02-11,77.58,COMMERCIAL INVOICE,USD
INVOICE,2019-09-30,69.7,COMMERCIAL INVOICE,USD
INVOICE,2019-04-17,32.17,TAX INVOICE,USD
INVOICE,2005-05-18,76.53,TAX INVOICE,USD
INVOICE,2022-11-15,63.21,INVOICE,USD
INVOICE,2019-02-04,37.0,TAX INVOICE,USD
INVOICE,2008-10-11,76.23,TAX INVOICE,USD
INVOICE,2001-03-05,41.77,COMMERCIAL INVOICE,USD
INVOICE,1997-09-05,31.03,INVOICE,USD
INVOICE,2010-05-11,34.71,TAX INVOICE,USD
INVOICE,1999-04-27,89.41,TAX INVOICE,USD
INVOICE,1998-07-02,76.81,INVOICE,USD
INVOICE,1993-07-10,62.14,COMMERCIAL INVOICE,USD
INVOICE,2005-09-13,31.06,INVOICE,USD
INVOICE,1994-11-21,15.86,TAX INVOICE,USD
INVOICE,2000-05-20,41.89,COMMERCIAL INVOICE,USD
INVOICE,2007-02-04,58.15,TAX INVOICE,USD
INVOICE,2020-04-15,74.81,COMMERCIAL INVOICE,USD
